"store","websites","attribute_set","type","category_ids","sku","has_options","name","manufacturer","url_key","meta_title","meta_description","image","small_image","thumbnail","gift_message_available","options_container","custom_design","url_path","weight","price","cost","minimal_price","model","dimension","description","in_depth","activation_information","meta_keyword","short_description","custom_layout_update","status","tax_class_id","color","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","processor","memory","hardrive","screensize","computer_manufacturers","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","ram_size","cpu_speed","max_resolution","response_time","contrast_ratio","harddrive_speed","sku_type","weight_type","price_type","price_view","shipment_type","special_price","special_from_date"
"admin","base","Hard Drive","simple","29","500gb5400","0","Seagate 500GB HD - 5400RPM","Seagate","500gb-5400rpm","","","/s/e/seagate-500gb-hd-5400rpm.jpg","/s/e/seagate-500gb-hd-5400rpm.jpg","/s/e/seagate-500gb-hd-5400rpm.jpg","Use config","Block after Info Column","","500gb-5400rpm.html","1.0000","299.0000","","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","Enabled","default","","Catalog, Search","313.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Seagate 500GB HD - 5400RPM","0","simple","","","","","5400 rpm","","","","","","","","","","","","","","","","500 GB","","","","","","",""
"admin","base","Hard Drive","simple","29","250gb5400","0","Seagate 250GB HD - 5400RPM","Seagate","250gb-5400rpm","","","/s/e/seagate-250gb-hd-5400rpm.jpg","/s/e/seagate-250gb-hd-5400rpm.jpg","/s/e/seagate-250gb-hd-5400rpm.jpg","Use config","Block after Info Column","","250gb-5400rpm.html","1.0000","99.0000","","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","","","1 TB - 7200RPM, SATA 3.0Gb/s, 32MB Cache","","Enabled","default","","Catalog, Search","363.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Seagate 250GB HD - 5400RPM","0","simple","","","","","5400 rpm","","","","","","","","","","","","","","","","250 GB","","","","","","",""
"admin","base","Monitors","simple","30","W1952TQ-TF","0","19"" Widescreen Flat-Panel LCD Monitor","LG","19-widescreen-flat-panel-lcd-monitor","","","/1/9/19-widescreen-flat-panel-lcd-monitor.jpg","/1/9/19-widescreen-flat-panel-lcd-monitor.jpg","/1/9/19-widescreen-flat-panel-lcd-monitor.jpg","Use config","Block after Info Column","","19-widescreen-flat-panel-lcd-monitor.html","1.0000","399.9900","","","","","Experience smooth gaming visuals and crystal-clear video with this 19"" flat-panel LCD monitor that features an ultrafast 2 ms response time and sharp 10,000:1 contrast. The DVI-D with HDCP input lets you connect a DVD player or other digital video device.
Product Features

    * Ultrafast 2 ms response time
    * Digital Fine 10,000:1 contrast ratio; 300 cd/m² brightness
    * 1440 x 900 maximum resolution; wide 170° horizontal and vertical viewing angles
","","","","2 ms response time; 10,000:1 contrast ratio; 300 cd/m² brightness; 1440 x 900 maximum resolution; DVI-D and 15-pin D-sub inputs","","Enabled","None","","Catalog, Search","453.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","19"" Widescreen Flat-Panel LCD Monitor","0","simple","","","","","","19""","","","","","","","","","","","","1440x900","2ms","10000:1","","","","","","","",""
"admin","base","Monitors","simple","30","M9179LL","0","30"" Flat-Panel TFT-LCD Cinema HD Monitor","Apple","30-flat-panel-tft-lcd-cinema-hd-monitor","","","/3/0/30-flat-panel-tft-lcd-cinema-hd-monitor.jpg","/3/0/30-flat-panel-tft-lcd-cinema-hd-monitor.jpg","/3/0/30-flat-panel-tft-lcd-cinema-hd-monitor.jpg","Use config","Block after Info Column","","30-flat-panel-tft-lcd-cinema-hd-monitor.html","1.0000","699.9900","","","","","    * Digital (DVI), USB 2.0 and FireWire 400 inputs
    * Cinema HD delivers up to 16.7 million colors across a wide gamut for a breathtaking, vivid picture
    * ColorSync technology lets you create a custom profile to maintain consistent colors on the screen and in print
    * Single cable with breakout for DVI, USB and FireWire ports provides a tidy look while reducing clutter
    * Built-in, 2-port USB 2.0 hub to easily connect peripheral devices
    * User controls allow you to monitor display power, system sleep/wake, brightness and monitor tilt
    * Antiglare, hard-coat screen treatment
    * Wall-mountable with optional mounting kit (not included)
    * ENERGY STAR compliance assures a high standard of energy efficiency
","","","","Computer games, digital photo editing and graphic applications will astound you on this huge 30"" flat-panel monitor. Cinema HD and ColorSync technology let you enjoy 16.7 million breathtaking colors and custom profiling for color consistency.","","Enabled","None","","Catalog, Search","563.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","30"" Flat-Panel TFT-LCD Cinema HD Monitor","0","simple","","","","","","30""","","","","","","","","","","","","1920x1200","15ms","1500:1","","","","","","","",""
"admin","base","Computer","bundle","28","VGN-TXN27N/BW","1","Sony VAIO 11.1"" Notebook PC","","sony-vaio-vgn-txn27n-b-11-1-notebook-pc","Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC (Intel Core Solo Processor U1500, 2 GB RAM, 100 GB Hard Drive, DVD±RW Drive, Vista Business) Charcoal Black","Sony VAIO VGN-TXN27N/B 11.1"" Notebook PC (Intel Core Solo Processor U1500, 2 GB RAM, 100 GB Hard Drive, DVD±RW Drive, Vista Business) Charcoal Black","/s/o/sony-vaio-11-1-notebook-pc.jpg","/s/o/sony-vaio-11-1-notebook-pc.jpg","/s/o/sony-vaio-11-1-notebook-pc.jpg","","Block after Info Column","","sony-vaio-vgn-txn27n-b-11-1-notebook-pc-158.html","","","","","",""," <ul>
<ul class=""disc"">
<li>Processor: The Ultra Low Voltage Intel Core Solo U1500 processor offers a 1.33 GHz speed paired with a fast 533 MHz front-side bus and large 2 MB L2 cache. (An L2, or secondary, cache temporarily stores data; and a larger L2 cache can help speed up your system's performance. The FSB carries data between the CPU and RAM, and a faster front-side bus will deliver better overall performance.) The Core Solo processor delivers enhanced performance for today's demanding applications such as CAD tools, 3-D and 2-D modeling, video editing, digital music, digital photography and gaming. And Intel's Smart Cache technology enables smarter, more efficient cache and bus design for enhanced performance, responsiveness and power savings.</li>
</ul>
","","","Sony, VAIO, VGN-TXN27N/B , Notebook, PC, Intel, 2 GB RAM, ","Weighing in at just an amazing 2.84 pounds and offering a sleek, durable carbon-fiber case in charcoal black. And with 4 to 10 hours of standard battery life, it has the stamina to power you through your most demanding applications. With the integrated wireless WAN, you can access the national Sprint Mobile Broadband service to extend your wireless coverage beyond LAN access networks and hotspots, giving you the freedom to go farther, do more, and stay connected.

","","Enabled","Taxable Goods","","Catalog, Search","156.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Sony VAIO 11.1"" Notebook PC","0","bundle","","","","","","","","","","","","","","","","","","","","","","1","0","0","As Low as","0","",""
"admin","base","Default","simple","34","microsoftnatural","0","Microsoft Natural Ergonomic Keyboard 4000","Microsoft","microsoft-natural-ergonomic-keyboard-4000","","","/m/i/microsoft-natural-ergonomic-keyboard-4000.jpg","/m/i/microsoft-natural-ergonomic-keyboard-4000.jpg","/m/i/microsoft-natural-ergonomic-keyboard-4000.jpg","Use config","Block after Info Column","","microsoft-natural-ergonomic-keyboard-4000.html","1.0000","99.9900","","","","","The most comfortable ergonomic keyboard on the market! We just made a great deal for this Microsoft Natural ergonomic keyboard. And we know you’re going to love it. This newest addition to the world’s best selling line of ergonomic keyboards features a natural wrist alignment that will make your day! Just one touch allows you to perform a wealth of common but important tasks such as opening documents and replying to e-mail. The Microsoft Natural Model 4000 ergonomic keyboard also features an improved number pad with easy-to-reach symbols such left and right, equal sign and back space placed just above the number pad. Easy-access to the Internet. Multimedia keys. Lockable F keys and much more (see complete list of additional features below). Don’t you think it’s time to go natural? Microsoft’s Natural Ergonomic Model 4000 Keyboard. Available right here, for the best price!","","","","The most comfortable ergonomic keyboard on the market! We just made a great deal for this Microsoft Natural ergonomic keyboard.","","Enabled","None","","Catalog, Search","275.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Microsoft Natural Ergonomic Keyboard 4000","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","34","logitechcord","0","Logitech Cordless Optical Trackman","Logitech","microsoft-wireless-optical-mouse-5000","","","/l/o/logitech-cordless-optical-trackman.jpg","/l/o/logitech-cordless-optical-trackman.jpg","/l/o/logitech-cordless-optical-trackman.jpg","Use config","Block after Info Column","","microsoft-wireless-optical-mouse-5000.html","1.0000","79.9900","","","","","Our most advanced trackball yet: a comfortable, cordless, finger-operated trackball that works where you need it. Save space and eliminate desktop clutter. Take advantage of extra buttons that help you navigate around Windows and the web more easily. And with Logitech's patented optical technology, you get virtually maintenance-free precision and smooth tracking.","","","","Our most advanced trackball yet. It's comfortable, cordless, finger-operated and works where you need it. Save space and eliminate desktop clutter.","","Enabled","default","Brown","Catalog, Search","618.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Logitech Cordless Optical Trackman","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","34","logidinovo","0","Logitech diNovo Edge Keyboard","Logitech","logitech-dinovo-edge-keyboard","","","/l/o/logitech-dinovo-edge-keyboard.jpg","/l/o/logitech-dinovo-edge-keyboard.jpg","/l/o/logitech-dinovo-edge-keyboard.jpg","Use config","Block after Info Column","","logitech-dinovo-edge-keyboard.html","1.0000","239.9900","","","","","PerfectStroke key system for the ultimate keyboard feel. Bluetooth wireless and Li-Ion powered. Stylishly sleek with its elegant charging base and backlit controls, the diNovo Edge makes a bold statement.

An ideal partner for any high-end computer, the ultra-slim Logitech diNovo Edge delivers the ultimate in feel and response. The revolutionary TouchDisc with hyper-speed scrolling and pixel-perfect control makes trackpads obsolete. A slim recharging base doubles as a keyboard stand. Work longer thanks to the longer-lasting Li-Ion batteries, and more securely via Bluetooth wireless technology. Combine it with the world's most advanced mouse, the Logitech MX Revolution, for a premium desktop experience!","","","","PerfectStroke key system for the ultimate keyboard feel. Bluetooth wireless and Li-Ion powered.","","Enabled","None","","Catalog, Search","209.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Logitech diNovo Edge Keyboard","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","simple","34","micronmouse5000","0","Microsoft Wireless Optical Mouse 5000","Microsoft","microsoft-wireless-optical-mouse-5000","","","/m/i/microsoft-wireless-optical-mouse-5000.jpg","/m/i/microsoft-wireless-optical-mouse-5000.jpg","/m/i/microsoft-wireless-optical-mouse-5000.jpg","Use config","Block after Info Column","","microsoft-wireless-optical-mouse-5000-162.html","1.0000","59.9900","","","","","Experience smoother tracking and wireless freedom. Navigate with enhanced precision with this ergonomic High Definition Optical mouse. Easily enlarge and edit detail with the new Magnifier and enjoy more than six months of battery life. ","","","","Experience smoother tracking and wireless freedom. Navigate with enhanced precision with this ergonomic High Definition Optical mouse.","","Enabled","default","Black","Catalog, Search","760.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Microsoft Wireless Optical Mouse 5000","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Default","bundle","15,27","computer","1","Computer","","computer","","","/c/o/computer.jpg","/c/o/computer.jpg","/c/o/computer.jpg","","Block after Info Column","","computer.html","","","","","","","Make a computer","","","","Make a computer","","Enabled","default","","Catalog, Search","426.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Computer","0","bundle","","","","","","","","","","","","","","","","","","","","","","0","0","0","Price Range","0","",""
"admin","base","Default","bundle","27","computer_fixed","1","Gaming Computer","","gaming-computer","","","/g/a/gaming-computer.jpg","/g/a/gaming-computer.jpg","/g/a/gaming-computer.jpg","Use config","Block after Info Column","","gaming-computer.html","20.0000","4999.9500","","","","","Make a computer","","","","Make a computer","","Enabled","default","","Catalog, Search","968.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Gaming Computer","0","bundle","","","","","","","","","","","","","","","","","","","","","","1","1","1","Price Range","1","",""
"admin","base","Computer","bundle","27","mycomputer","1","My Computer","","my-computer","","","/m/y/my-computer.jpg","/m/y/my-computer.jpg","/m/y/my-computer.jpg","","Block after Info Column","","my-computer.html","10.0000","","","","","","test description","","","","test description","","Enabled","default","","Catalog, Search","79.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","My Computer","0","bundle","","","","","","","","","","","","","","","","","","","","","","1","1","0","Price Range","0","75.0000","2008-07-30 00:00:00"
"admin","base","Cell Phones","simple","8","HTC Touch Diamond","0","HTC Touch Diamond","HTC","htc-touch-diamond","","","/h/t/htc-touch-diamond.jpg","/h/t/htc-touch-diamond.jpg","/h/t/htc-touch-diamond.jpg","Use config","Block after Info Column","","htc-touch-diamond.html","0.3000","750.0000","","","HTC Touch Diamond","102 mm (L) X 51 mm (W) X 11.35 mm (T)","Re-defining the perception of advanced mobile phones… the HTC Touch Diamond™ signals a giant leap forward in combining hi-tech prowess with intuitive usability and exhilarating design.

Featuring a sharp 2.8-inch touch screen housed within a stunning formation of brushed metal and flawless faceted edges, the HTC Touch Diamond is as beautiful to behold as it is to use.

With HTC’s vibrant touch-responsive user interface, TouchFLO™ 3D, and ultra-fast HSDPA internet connectivity… the HTC Touch Diamond offers a rich online experience to rival a notebook computer, allowing you to interact with Google, YouTube, and Wikipedia as freely as you would with a broadband connection.

Your contacts, favourite music, videos and photos are no longer an uninspired line of text. With TouchFLO 3D, album artwork, video stills and snapshots of your friends’ and family’s faces are brought to life for you to interact, play and launch at your fingertips.

A 3.2 megapixel auto-focus camera will help you capture the perfect moment in style and with a massive 4GB of internal storage you can keep all the files you need. The integrated ultra-sensitive GPS will help you find your destination as quickly and efficiently as a dedicated satellite navigation unit.

Style and substance in a phone are no longer mutually exclusive. The HTC Touch Diamond has arrived.","Re-defining the perception of advanced mobile phones… the HTC Touch Diamond™ signals a giant leap forward in combining hi-tech prowess with intuitive usability and exhilarating design.

Featuring a sharp 2.8-inch touch screen housed within a stunning formation of brushed metal and flawless faceted edges, the HTC Touch Diamond is as beautiful to behold as it is to use.

With HTC’s vibrant touch-responsive user interface, TouchFLO™ 3D, and ultra-fast HSDPA internet connectivity… the HTC Touch Diamond offers a rich online experience to rival a notebook computer, allowing you to interact with Google, YouTube, and Wikipedia as freely as you would with a broadband connection.

Your contacts, favourite music, videos and photos are no longer an uninspired line of text. With TouchFLO 3D, album artwork, video stills and snapshots of your friends’ and family’s faces are brought to life for you to interact, play and launch at your fingertips.

A 3.2 megapixel auto-focus camera will help you capture the perfect moment in style and with a massive 4GB of internal storage you can keep all the files you need. The integrated ultra-sensitive GPS will help you find your destination as quickly and efficiently as a dedicated satellite navigation unit.

Style and substance in a phone are no longer mutually exclusive. The HTC Touch Diamond has arrived.","","","Re-defining the perception of advanced mobile phones… the HTC Touch Diamond™ signals a giant leap forward in combining hi-tech prowess with intuitive usability and exhilarating design.","","Enabled","Taxable Goods","Black","Catalog, Search","849.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","HTC Touch Diamond","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
